fragment,n_fragment,MW,SLogP,nRot,nN,nS,nO,nX,nBondsD,nBondsT,naRing,nARing
C#[SH],222,45.98772106,0.5052,0,0,1,0,0,0,1,0,0
C1CCCNCCNCCCNCC1,222,199.2048478,0.7193,0,3,0,0,0,0,0,0,1
C1CCNCCNCCNCCOCC1,222,215.1997624,-0.0443,0,3,0,1,0,0,0,0,1
C1COSCSO1,222,137.9809214,1.2871,0,0,2,2,0,0,0,0,1
C1=C=CC=CC=1,223,76.03130013,1.4226,0,0,0,0,0,4,0,0,1
C1=CCCCOC=C1,223,110.0731649,1.8667,0,0,0,1,0,2,0,0,1
C1CNCCCNCCCNCCCNC1,223,228.2313969,-0.0812,0,4,0,0,0,0,0,0,1
C1CNCCNCCNCCNCCNCCNC1,223,272.268845,-2.0723,0,6,0,0,0,0,0,0,1
C1=CNCSC=C1,224,113.0299202,1.3077,0,1,1,0,0,2,0,0,1
C1=CSCCCCC1,224,128.0659714,2.8073,0,0,1,0,0,1,0,0,1
C1=N[NH]P=N1,224,86.99863369,0.3848,0,3,0,0,0,0,0,1,0
C1=NCNSN1,224,103.0204182,-0.2718,0,3,1,0,0,1,0,0,1
C1=NPCO1,224,89.00305038,0.5959,0,1,0,1,0,1,0,0,1
C1CCCOCCOCC1,224,144.1150298,1.5936,0,0,0,2,0,0,0,0,1
C1COPSC1,224,121.9955225,1.6484,0,0,1,1,0,0,0,0,1
C1=CC2CCCNC(C1)C2,225,137.1204495,1.7046,0,1,0,0,0,1,0,0,2
C1=S=CCC1,225,86.01902119,1.1178,0,0,1,0,0,2,0,0,1
C1CC2C3C4CCC5C(C14)C2C53,225,160.1252005,2.5444,0,0,0,0,0,0,0,0,8
C1=CC2C=CC(CC2)N1,226,121.0891494,1.4381,0,1,0,0,0,2,0,0,3
C1=CC2CCNCC(C1)C2,226,137.1204495,1.5621,0,1,0,0,0,1,0,0,2
C1=CCOC2CCNCC=C(COCCC1)C2,226,237.172879,2.048,0,1,0,2,0,2,0,0,2
C1=CC2=CC=C1CCCC1=CC=C(C=C1)CCC2,227,236.1565006,4.3506,0,0,0,0,0,0,0,2,4
C1=CC2=CN(CCOCCCN3C=C1CC3)CC2,227,246.1732133,2.1421,0,2,0,1,0,3,0,0,3
C1CCCOCCCOCC1,227,158.1306798,1.9837,0,0,0,2,0,0,0,0,1
C1=CC2CCC(C1)OO2,228,126.0680796,1.4255,0,0,0,2,0,1,0,0,3
C1=CC2CCC3CNC(C1)C2C3,228,163.1360995,1.9506,0,1,0,0,0,1,0,0,3
C1CC2CC3CC1CC23,228,122.1095504,2.4425,0,0,0,0,0,0,0,0,3
C1CC2CCOC(C2)O1,228,128.0837296,1.1594,0,0,0,2,0,0,0,0,2
C1CCCCCOCCCC1,228,156.1514153,3.1374,0,0,0,1,0,0,0,0,1
C1NC2CC(N1)NCN2,228,128.1061964,-1.6707,0,4,0,0,0,0,0,0,2
C1=CC2C=CC1P2,229,110.0285369,1.5417,0,0,0,0,0,2,0,0,2
C1=CCC2CC(CO2)C2CCCC(C=CC1)O2,229,234.1619799,3.2354,0,0,0,2,0,2,0,0,3
C1=CCOCCCCOCC=C2CCOC(CC1)C2,229,266.1881947,3.2552,0,0,0,3,0,2,0,0,2
C1CC2C3CCC4C1C1CC4C3C12,229,174.1408506,2.9345,0,0,0,0,0,0,0,0,5
C1CCCCNCCOCCCC1,229,185.1779644,2.3369,0,1,0,1,0,0,0,0,1
C1=CC2=NC1=CC1=CC=C(C=C3C=CC(=CC4=CC=C(C2)[NH]4)[NH]3)[NH]1,230,312.1374965,2.2363,0,4,0,0,0,5,0,3,2
C1=C2C=C3C=CC(=CC4=CC=C(C=C5C=CC(=CC(C1)N2)[NH]5)[NH]4)[NH]3,231,314.1531466,0.1489,0,4,0,0,0,5,0,3,2
C1=CC2=CC=C1OCO2,231,122.0367794,1.4153,0,0,0,2,0,0,0,1,2
C1CCCCOCCCCCCOCCC1,231,228.2089301,3.9342,0,0,0,2,0,0,0,0,1
C1#CC=CC=CCC=CC=CC#C1,232,166.0782503,2.6217,0,0,0,0,0,4,2,0,1
C1=NSCCO1,232,103.0091848,0.6931,0,1,1,1,0,1,0,0,1
C1CC2CC3CC(CO1)C2O3,232,154.0993797,1.2003,0,0,0,2,0,0,0,0,3
C1=COCCCCN1,233,113.084064,0.8576,0,1,0,1,0,1,0,0,1
C1CC2COC(C1)N2,233,113.084064,0.4848,0,1,0,1,0,0,0,0,2
C1=C2CCCC1CNC2,234,123.1047994,1.3161,0,1,0,0,0,1,0,0,2
C1=CC2CCCC1NO2,234,125.084064,0.9985,0,1,0,1,0,1,0,0,3
C1CC2CC3CC(C1)C2CO3,234,152.1201151,2.2115,0,0,0,1,0,0,0,0,4
C1CCC2CCC(C1)CN2,234,139.1360995,1.9286,0,1,0,0,0,0,0,0,3
C1=CCC=CCCC2CC(CCO2)OCCCC=C1,235,262.1932801,4.1833,0,0,0,2,0,3,0,0,2
C1=CNC=NN=C1,235,95.04834716,0.1174,0,3,0,0,0,3,0,0,1
C1=CON=CC1,235,83.03711378,0.9062,0,1,0,1,0,2,0,0,1
C1CCCNCCCCCCNCC1,235,198.2095988,2.3,0,2,0,0,0,0,0,0,1
C1CCNCCNCCNCC1,235,171.1735477,-0.0609,0,3,0,0,0,0,0,0,1
C1=CC2CCC(CCCC1)C2,236,150.1408506,3.5329,0,0,0,0,0,1,0,0,2
C1=CSCSC=C1,236,129.9910922,2.4513,0,0,2,0,0,2,0,0,1
C1=CC2C=COC(C1)O2,237,124.0524295,1.2015,0,0,0,2,0,2,0,0,2
C1=CC2CCC3NCCC2C3C1,237,163.1360995,1.9506,0,1,0,0,0,1,0,0,3
C1=NOCCS1,237,103.0091848,0.6931,0,1,1,1,0,1,0,0,1
C1C2CC3C4CC1C1C4CC3C21,237,160.1252005,2.5444,0,0,0,0,0,0,0,0,5
C1CC2C3CC1CC2C3,237,122.1095504,2.4425,0,0,0,0,0,0,0,0,5
C1CC2CC1C1CCC2C1,237,136.1252005,2.8326,0,0,0,0,0,0,0,0,3
C1CC2CC3CC2NCC1O3,237,153.1153641,0.9158,0,1,0,1,0,0,0,0,4
C1CCCC2CCCC(CCCCOCC1)O2,237,240.2089301,4.0751,0,0,0,2,0,0,0,0,2
C1NOCO1,237,75.0320284,-0.5472,0,1,0,2,0,0,0,0,1
C1=C2CC3CC1CC(C2)C3,238,134.1095504,2.7527,0,0,0,0,0,1,0,0,4
C1=CC=CC=CCCOCCCCCCCCCCCCCCCC=CC=C1,238,384.339216,8.6491,0,0,0,1,0,5,0,0,1
C1=CC2CCCCCC1O2,238,138.1044651,2.2741,0,0,0,1,0,1,0,0,2
C1=CCNCCCC2CC(=CN2)CC=CCCC1,238,246.2095988,3.2884,0,2,0,0,0,3,0,0,2
C1CCOCCCOCC1,238,144.1150298,1.5936,0,0,0,2,0,0,0,0,1
C1COPOPOC1,238,153.9948674,1.4569,0,0,0,3,0,0,0,0,1
C1CSCSN1,238,121.0019912,0.9285,0,1,2,0,0,0,0,0,1
C1NCNCNCN1,238,116.1061964,-1.8116,0,4,0,0,0,0,0,0,1
N1=PN=PNP1,238,136.946157,2.1877,0,3,0,0,0,2,0,0,1
C1=CC2=CC=C(CCCCC3COC(C1)C3)O2,239,232.1463299,3.8144,0,0,0,2,0,1,0,1,2
C1C2C3CC4C1C1C5CC(C21)C3C45,239,172.1252005,2.4003,0,0,0,0,0,0,0,0,6
C1COCCOCCOCCOCCOCCOC1,239,278.1729386,0.4897,0,0,0,6,0,0,0,0,1
C1=CC=CCC=COC=CC=CC=CC=CCCNCC=CC=C1,240,321.2092645,5.3072,0,1,0,1,0,9,0,0,1
C1=CCCC=CCCCCCCC2=CC(=CCC2)NCC=C1,240,297.24565,5.9831,0,1,0,0,0,5,0,0,2
C1=CCCOCCCCOCC1,240,170.1306798,2.1498,0,0,0,2,0,1,0,0,1
C1=CPN=CN1,242,100.0190348,0.6826,0,2,0,0,0,2,0,0,1
C1=CN=CNN=C1,243,95.04834716,0.1174,0,3,0,0,0,3,0,0,1
C1CC2OC3CC1C1CCC3C21,243,164.1201151,2.2099,0,0,0,1,0,0,0,0,4
C1#CCCCCC#CCC1,244,132.0939004,2.3474,0,0,0,0,0,0,2,0,1
C1=CC2C=CCN(C1)C2,244,121.0891494,1.0442,0,1,0,0,0,2,0,0,2
C1=CC2CCC(N1)N2,244,110.0843983,0.1814,0,2,0,0,0,1,0,0,2
C1=CC2CCN(C1)C2,244,109.0891494,0.8781,0,1,0,0,0,1,0,0,2
C1OCPCO1,244,106.0183661,0.5842,0,0,0,2,0,0,0,0,1
C1=CCCCC2C=C(CCC=CCC1)CO2,245,218.1670653,4.1683,0,0,0,1,0,3,0,0,2
C1CC2NCCC(N1)N2,245,127.1109474,-0.7852,0,3,0,0,0,0,0,0,2
C1CCCCNCCCOCCCC1,245,199.1936144,2.727,0,1,0,1,0,0,0,0,1
C1=NCPN1,246,88.01903479,0.1689,0,2,0,0,0,1,0,0,1
C1=NC2CCC3CC1C2CO3,247,151.099714,1.2545,0,1,0,1,0,1,0,0,4
C1CC2CC1NO2,247,99.06841391,0.4423,0,1,0,1,0,0,0,0,2
C1NCNPN1,247,105.0455839,-0.8077,0,3,0,0,0,0,0,0,1
C1PNP1,247,92.98972242,0.7341,0,1,0,0,0,0,0,0,1
C1#CCCCCC#CC=C1,248,130.0782503,2.1234,0,0,0,0,0,1,2,0,1
C1=CCCCC2CCCC(C=CCC1)O2,248,206.1670653,4.0006,0,0,0,1,0,2,0,0,2
C1CCCNCCNCCNCCNCCNCC1,248,271.2735961,-0.4916,0,5,0,0,0,0,0,0,1
C1CN2CCC1O2,248,99.06841391,0.396,0,1,0,1,0,0,0,0,2
C1NC2CNC1S2,248,116.0408193,-0.4218,0,2,1,0,0,0,0,0,2
C1=CCCC=CC=CCOCCCCC=CC=CCCCCC=C1,249,326.2609657,6.8647,0,0,0,1,0,6,0,0,1
C1COCOOC1,249,104.0473441,0.3124,0,0,0,3,0,0,0,0,1
C1=CCCCC=CCCCCCC2=COC(CCC=C1)C2,250,286.2296656,6.2424,0,0,0,1,0,4,0,0,2
C1=NCNNCN1,250,100.0748963,-1.3729,0,4,0,0,0,1,0,0,1
C1=NCPS1,250,104.9802068,1.3125,0,1,1,0,0,1,0,0,1
C1=NN=NCC1,250,83.04834716,0.8281,0,3,0,0,0,2,0,0,1
C1COCNCN1,250,102.0793129,-0.8892,0,2,0,1,0,0,0,0,1
C1CCOOCNC1,252,117.0789786,0.2755,0,1,0,2,0,0,0,0,1
C1=CC2CCC3CC4CN2C3(N1)O4,253,178.1106131,0.6402,0,2,0,1,0,1,0,0,4
C1=NCN=CS1,253,100.0095191,0.7473,0,2,1,0,0,2,0,0,1
C1CC2CCC(CO1)C2,253,126.1044651,1.823,0,0,0,1,0,0,0,0,2
C1CC2CCC(O2)C2CCC1O2,253,168.1150298,1.8754,0,0,0,2,0,0,0,0,3
C1COPOCCN1,253,135.0449152,0.1313,0,1,0,2,0,0,0,0,1
C1NC2COC(C2)N1,253,114.0793129,-0.7483,0,2,0,1,0,0,0,0,2
C1=CN=S=NC1,254,100.0095191,0.9635,0,2,1,0,0,3,0,0,1
C1CC2CCC1C1CCC2CC1,254,164.1565006,3.6128,0,0,0,0,0,0,0,0,6
C1COCCC2CCCC3(CC(CCO3)OC1)O2,254,256.1674592,2.2578,0,0,0,4,0,0,0,0,3
C1=CCC[SH]=C1,255,100.0346713,1.214,0,0,1,0,0,2,0,0,1
C1=CCC2CC(CO2)C2CCCC(CCC1)O2,255,236.17763,3.4594,0,0,0,2,0,1,0,0,3
C1=NSOC1,255,88.99353472,0.6506,0,1,1,1,0,1,0,0,1
C1CC2C3CC2C13,256,94.07825032,1.6623,0,0,0,0,0,0,0,0,5
C1CC2CCN(C1)N2,256,112.1000484,0.3591,0,2,0,0,0,0,0,0,2
C1CCC2CC(C1)CN2,257,125.1204495,1.5385,0,1,0,0,0,0,0,0,2
C1=CCCCOCCNCCNCCNCCC1,258,255.2310625,0.902,0,3,0,1,0,1,0,0,1
C1=CNCCN=CN=C1,258,123.0796473,0.2024,0,3,0,0,0,3,0,0,1
C1CCSCCNCCNCCNC1,258,217.1612687,0.2822,0,3,1,0,0,0,0,0,1
C1=C2CCCCCCC(CC1)C2,259,164.1565006,4.0671,0,0,0,0,0,1,0,0,2
C1=C2COC(C2)CC2CCC(CCCCC1)O2,260,236.17763,3.6035,0,0,0,2,0,1,0,0,3
C1=CC2CC(C1)CCO2,261,124.088815,1.7415,0,0,0,1,0,1,0,0,2
C1=CCCOCCCCCCCCCCCCC1,262,252.2453156,5.6441,0,0,0,1,0,1,0,0,1
C1=[SH]CCC1,263,88.03467126,1.0479,0,0,1,0,0,1,0,0,1
C1=C2C=C3C=CC(=CC4=CC=C(C=C5CC=C(C=C(C1)N2)N5)[NH]4)[NH]3,263,314.1531466,1.9449,0,4,0,0,0,6,0,2,3
C1=C2CCCC3(CC(CCO3)OCCCOC1)O2,263,254.1518092,2.383,0,0,0,4,0,1,0,0,3
C1=NC=[SH]S1,263,104.9706911,0.9017,0,1,2,0,0,2,0,0,1
C1=CCCC2=CCCC(CC=CCC1)C2,264,202.1721507,4.7894,0,0,0,0,0,3,0,0,2
C1=CN=CCCN=C1,265,108.0687483,1.0454,0,2,0,0,0,3,0,0,1
C1=CN2CCCC1N2,265,110.0843983,0.4827,0,2,0,0,0,1,0,0,2
C1C[SH]=NCN1,265,104.0408193,-0.4544,0,2,1,0,0,1,0,0,1
C1=C2CCCC(CCCC1)C2,266,150.1408506,3.677,0,0,0,0,0,1,0,0,2
C1=CC2C3CC4C(C13)C24,266,118.0782503,1.6843,0,0,0,0,0,1,0,0,5
C1=CCCCCCCCCCCCCC1,266,208.2191009,5.6275,0,0,0,0,0,1,0,0,1
C1=CSCCOC1,266,116.0295859,1.2635,0,0,1,1,0,1,0,0,1
C1CCCOCCNCC1,266,143.1310142,1.1666,0,1,0,1,0,0,0,0,1
C1CSCCOPO1,267,152.0060872,1.2749,0,0,1,2,0,0,0,0,1
C1NC2CC3CC1C2C3,267,123.1047994,1.0043,0,1,0,0,0,0,0,0,3
C1#CCCC2=CC=C(CCCC1)O2,268,174.1044651,2.942,0,0,0,1,0,0,1,1,1
C1=CC2=CC(=C1)CCCC1=CC=CC(=C1)CCC2,268,236.1565006,4.3506,0,0,0,0,0,0,0,2,1
C1=C[NH]SC=C[NH]1,269,114.0251692,1.5287,0,2,1,0,0,0,0,1,0
C1=C2CCC3=C4CCC(=N4)C=C4C=CC(=CC5=CC=C(C=C1N=C23)[NH]5)[NH]4,269,338.1531466,4.5868,0,4,0,0,0,1,0,3,3
C1=CCC=NC=CC1,269,107.0734993,1.9209,0,1,0,0,0,3,0,0,1
C1=CN2C3C=CC4C(C3S1)C42,269,163.0455703,1.4416,0,1,1,0,0,2,0,0,5
N1PNPNP1,269,140.9774571,0.2943,0,3,0,0,0,0,0,0,1
C1=CCCC2CCCC(CCNCC3=NC(=CS3)C=C1)S2,270,320.1380908,4.6403,0,2,2,0,0,2,0,1,2
C1=COCCCCCC1,270,126.1044651,2.4808,0,0,0,1,0,1,0,0,1
C1=CCCCCOCCCCC=CC1,271,194.1670653,3.8597,0,0,0,1,0,2,0,0,1
C1=CPCN1,271,87.02378582,0.6968,0,1,0,0,0,1,0,0,1
C1=CC2=CC=C1CCNCCNCCCCCCO2,272,262.2045135,2.3611,0,2,0,1,0,0,0,1,2
C1=CC23CCCC4CC2C(C1)CNC43,272,189.1517496,2.3407,0,1,0,0,0,1,0,0,4
C1CN2C3CC4OC(C3)C2C14,272,151.099714,0.6203,0,1,0,1,0,0,0,0,5
C1=CCCCC=CCOCC=CCC1,273,192.1514153,3.6357,0,0,0,1,0,3,0,0,1
C1CNCCN=N1,273,99.07964729,0.0418,0,3,0,0,0,1,0,0,1
C1CC2CCC(C1)OO2,274,128.0837296,1.6495,0,0,0,2,0,0,0,0,3
C1CC2CNC1CO2,274,113.084064,0.1372,0,1,0,1,0,0,0,0,3
C1CNNCSC1,274,118.0564693,0.175,0,2,1,0,0,0,0,0,1
C1=CNCN=CC1,275,96.06874826,0.5217,0,2,0,0,0,2,0,0,1
C1=CNNCCN=C1,276,111.0796473,-0.3213,0,3,0,0,0,2,0,0,1
C1=NCC[SH]=C1,276,101.0299202,0.3385,0,1,1,0,0,2,0,0,1
C1=NNSN1,277,89.0047681,-0.3143,0,3,1,0,0,1,0,0,1
C1CCCOCCCCOCCCCCOCC1,277,258.2194948,3.5607,0,0,0,3,0,0,0,0,1
C1CCCPCC1,277,116.075487,2.2389,0,0,0,0,0,0,0,0,1
C1NCC2CSCC1C2,277,143.0768704,0.9589,0,1,1,0,0,0,0,0,2
C1=CC2CSC(C2)N1,279,127.0455703,1.1825,0,1,1,0,0,1,0,0,2
C1=CCCCCC=CCCCCCCCCCCOCC=C1,279,304.2766158,6.7565,0,0,0,1,0,3,0,0,1
C1CC2CCCC(C1)S2,279,142.0816214,2.8246,0,0,1,0,0,0,0,0,2
C1CC2CCNCC(C1)C2,279,139.1360995,1.7861,0,1,0,0,0,0,0,0,2
C1=CCC2=CC(=CC=C2)NCCCC=CCC2CC(CC=C1)NCO2,280,338.2358136,4.5882,0,2,0,1,0,3,0,1,2
C1=CNPC1,280,87.02378582,0.6968,0,1,0,0,0,1,0,0,1
C1=NCNPC1,281,102.0346849,0.2114,0,2,0,0,0,1,0,0,1
C1=NOCS1,281,88.99353472,0.6506,0,1,1,1,0,1,0,0,1
C1CC2CCC3CCC2C3C1,281,150.1408506,3.2227,0,0,0,0,0,0,0,0,3
C1NCC2CC1CN2,282,112.1000484,-0.4323,0,2,0,0,0,0,0,0,2
C1=CC2CCC(C2)N1,283,109.0891494,1.272,0,1,0,0,0,1,0,0,2
C1CPCCO1,283,104.0391015,0.6951,0,0,0,1,0,0,0,0,1
C1=CC2CCCC(CC1)C2,284,136.1252005,3.1428,0,0,0,0,0,1,0,0,2
C1=CCC2CC(CCCCOCCCCC1)CCO2,284,266.2245802,4.4888,0,0,0,2,0,1,0,0,2
C1=NN=CNN1,285,84.04359613,-0.9342,0,4,0,0,0,2,0,0,1
C1CC2NCC3CC1OCC32,285,153.1153641,0.7733,0,1,0,1,0,0,0,0,4
C1=CC2=CC=CC(=C2)OCCCNCCN1,286,218.1419132,1.619,0,2,0,1,0,1,0,1,1
C1CC2CCC3C1CCC23,286,136.1252005,2.8326,0,0,0,0,0,0,0,0,3
C1COCCOCCC2CN(C1)CO2,286,201.1364935,0.4717,0,1,0,3,0,0,0,0,2
C1NNCP1,286,90.03468485,-0.3123,0,2,0,0,0,0,0,0,1
C1=CN=PN=C1,287,98.00338473,1.0567,0,2,0,0,0,0,0,1,0
C1=CC2CCOC(C1)C2,288,124.088815,1.7415,0,0,0,1,0,1,0,0,2
C1CCC2CCC(C1)CC2,288,138.1408506,3.3668,0,0,0,0,0,0,0,0,3
C1COCCOCCOCCO1,288,176.104859,0.0664,0,0,0,4,0,0,0,0,1
C1NP1,288,61.00813576,0.1406,0,1,0,0,0,0,0,0,1
C1=CCC=CCC=C1,289,106.0782503,2.4488,0,0,0,0,0,3,0,0,1
C1=NCSCN1,289,102.0251692,0.2661,0,2,1,0,0,1,0,0,1
C1=CC2CC=CCC(C=C1)C2,290,146.1095504,3.0849,0,0,0,0,0,3,0,0,2
C1=CCC2C=CCC(CCCCCCCCCCNC1)O2,290,291.2562147,4.7605,0,1,0,1,0,2,0,0,2
C1CN2C3CC4CC1CC2C4O3,291,165.1153641,1.2155,0,1,0,1,0,0,0,0,4
C1COCCOCCOCCOC1,291,190.1205091,0.4565,0,0,0,4,0,0,0,0,1
C1=CCCN2CCCC(CC1)C2,292,165.1517496,2.4385,0,1,0,0,0,1,0,0,2
C1=CC2CNCC(C2)N1,293,124.1000484,0.0814,0,2,0,0,0,1,0,0,2
C1=CNCCCCN1,293,112.1000484,0.4306,0,2,0,0,0,1,0,0,1
C1=COOCC1,293,86.03677943,0.852,0,0,0,2,0,1,0,0,1
C1=CSSC=C1,293,115.9754421,2.4088,0,0,2,0,0,2,0,0,1
C1=CPC1,294,72.01288679,1.1922,0,0,0,0,0,1,0,0,1
C1CC2CC(CO2)N1,294,113.084064,0.1372,0,1,0,1,0,0,0,0,2
C1=CC2CCC(N1)O2,295,111.0684139,0.6084,0,1,0,1,0,1,0,0,2
C1=CC2CCC=C3C(C1)COC32,295,162.1044651,2.2977,0,0,0,1,0,2,0,0,3
C1=CCC=CNC=C1,296,107.0734993,1.5633,0,1,0,0,0,3,0,0,1
C1COC2CC(CCO2)O1,296,144.0786442,0.5383,0,0,0,3,0,0,0,0,2
C1=CCCCCCCCOCCCCCCCC1,297,252.2453156,5.6441,0,0,0,1,0,1,0,0,1
C1=CN1,297,41.0265491,0.0608,0,1,0,0,0,1,0,0,1
C1=NNCCCO1,297,100.0636629,-0.0604,0,2,0,1,0,1,0,0,1
C1CCC2CC3CCC(C1)C2C3,298,164.1565006,3.6128,0,0,0,0,0,0,0,0,3
C1=CCCOCCCCCC2=CSC(=N2)CCOCC=C1,300,307.1606,3.9477,0,1,1,2,0,2,0,1,1
C1=C2CCCCCCCC3CCC(CC2)C13,301,218.2034508,5.0933,0,0,0,0,0,1,0,0,3
C1=CCCCCCCCCCCC=C1,301,192.1878008,5.0134,0,0,0,0,0,2,0,0,1
C1CCCCCNCCCCC1,301,169.1830497,3.1005,0,1,0,0,0,0,0,0,1
C1CSPS1,302,123.9570288,1.9749,0,0,2,0,0,0,0,0,1
C1=CC2NCC1NN2,303,111.0796473,-1.0517,0,3,0,0,0,1,0,0,3
C1CCCCCNCCCC1,303,155.1673997,2.7104,0,1,0,0,0,0,0,0,1
FI,303,145.9028762,1.3059,0,0,0,0,2,0,0,0,0
C1=CCCC2CCCC(CCCCC1)C2,304,206.2034508,5.0933,0,0,0,0,0,1,0,0,2
C1=CNCCCCCC1,304,125.1204495,2.0538,0,1,0,0,0,1,0,0,1
C1CC2C3CCC2C1C3,305,122.1095504,2.4425,0,0,0,0,0,0,0,0,3
C1OCC2CC1CO2,305,114.0680796,0.4217,0,0,0,2,0,0,0,0,2
C1=C[SH]=NCC1,306,101.0299202,0.9023,0,1,1,0,0,2,0,0,1
C1=NCCNCCC=NCCNCC1,307,196.1687966,0.101,0,4,0,0,0,2,0,0,1
C1=CNC2CCCC(C2)N1,308,138.1156984,0.9616,0,2,0,0,0,1,0,0,2
C1CC2CNP(N1)O2,308,132.0452495,0.195,0,2,0,1,0,0,0,0,2
C1CCOSOC1,308,120.0245005,1.3766,0,0,1,2,0,0,0,0,1
C1=CC2CCCCCC(=C1)O2,309,150.1044651,2.7894,0,0,0,1,0,2,0,0,2
C1=CSCNN=C1,309,114.0251692,0.7798,0,2,1,0,0,2,0,0,1
C1=NNPCC1,309,102.0346849,0.559,0,2,0,0,0,1,0,0,1
C1CNCCN2CCCNCCN(C1)CC2,309,226.2157468,-0.423,0,4,0,0,0,0,0,0,2
C1=CC2=CC(=C1)CCNCCNCCCCCCO2,310,262.2045135,2.3611,0,2,0,1,0,0,0,1,1
C1=CC2NCC1O2,310,97.05276384,-0.1293,0,1,0,1,0,1,0,0,2
C1=CCNCSCC1,310,129.0612204,1.2266,0,1,1,0,0,1,0,0,1
C1CCN2CCCC(C1)C2,310,139.1360995,1.8823,0,1,0,0,0,0,0,0,2
C1CNCCSSCCN1,314,178.0598404,0.5606,0,2,2,0,0,0,0,0,1
C1CC2CCC1COC2,315,126.1044651,1.823,0,0,0,1,0,0,0,0,3
C1NPCO1,315,91.01870044,0.1147,0,1,0,1,0,0,0,0,1
C1=CN2CNC1CNC1CC(CO1)OPOCC1CCC2O1,316,329.1504429,0.4964,0,3,0,4,0,1,0,0,5
C1=CC2CC1NO2,317,97.05276384,0.2183,0,1,0,1,0,1,0,0,2
C1=CC2CNC(C2)O1,318,111.0684139,0.4659,0,1,0,1,0,1,0,0,2
C1=CCC=CCCCC=CC=CCNCCCCC=C1,318,271.2299999,5.1013,0,1,0,0,0,5,0,0,1
C1=CSNN=C1,318,100.0095191,0.7373,0,2,1,0,0,2,0,0,1
C1=NC2CNC1NN2,318,112.0748963,-1.5796,0,4,0,0,0,1,0,0,3
C1=CC2NCC1C1C=CC2CN1,319,162.1156984,0.2884,0,2,0,0,0,2,0,0,6
C1=CNCNC=C1,319,96.06874826,0.1641,0,2,0,0,0,2,0,0,1
C1=CC2=CC(=C1)CNCCCNCCCSC1=CC2=NC=N1,320,314.1565177,2.7087,0,4,1,0,0,0,0,2,1
C1=CCOC=CCC1,320,110.0731649,1.8667,0,0,0,1,0,2,0,0,1
C1CCC2COC(CC1)C2,320,140.1201151,2.3556,0,0,0,1,0,0,0,0,2
C1=CC=CCCCCCOCCC=CC=CCCCCC=C1,321,300.2453156,6.3085,0,0,0,1,0,5,0,0,1
C1=CC2=NC1=CC1=CCC(=CC3=NC(=CC4=NC(=C2)C=C4)C=C3)N1,322,310.1218464,3.4452,0,4,0,0,0,11,0,0,5
C1=CCOCCCCOCCC2CCOC(=CC1)C2,322,266.1881947,3.4603,0,0,0,3,0,2,0,0,2
N1=PN=[SH]N=P1,322,136.9366413,2.0031,0,3,1,0,0,3,0,0,1
C1=CC2C3CCCC2C3C1,323,134.1095504,2.6086,0,0,0,0,0,1,0,0,4
C1CCCNCCNCCNCC1,323,185.1891977,0.3292,0,3,0,0,0,0,0,0,1
C1NPPN1,323,108.0006215,0.2387,0,2,0,0,0,0,0,0,1
C1OC2OCC1O2,323,102.0316941,-0.2844,0,0,0,3,0,0,0,0,2
C1CCC2CCCN(CC1)CC2,324,167.1673997,2.6625,0,1,0,0,0,0,0,0,2
C1CNCCOCCNCCN1,325,173.1528122,-1.2146,0,3,0,1,0,0,0,0,1
C1=CCOCCCC1,326,112.088815,1.7431,0,0,0,1,0,1,0,0,1
C1=CCSCSC1,326,132.0067423,1.9801,0,0,2,0,0,1,0,0,1
C1CCNCCNCCNCCNC1,326,200.2000968,-0.8614,0,4,0,0,0,0,0,0,1
C1=C[SH]=NCN1,327,102.0251692,0.0168,0,2,1,0,0,2,0,0,1
C1=CC=CN=NC=C1,327,106.0530982,2.0358,0,2,0,0,0,4,0,0,1
C1=CC2CC3C=CC2N(CC1)C3,327,161.1204495,1.8228,0,1,0,0,0,2,0,0,4
C1CC2C3C4CC5C3C1C1C2C4C51,327,172.1252005,2.4003,0,0,0,0,0,0,0,0,7
C1CC2CC3CCN2C(C1)C3,327,151.1360995,2.0232,0,1,0,0,0,0,0,0,4
C1CC2CCNCC(C1)N2,327,140.1313485,0.4904,0,2,0,0,0,0,0,0,2
C1CC2OOC(C1)O2,327,116.0473441,0.8009,0,0,0,3,0,0,0,0,2
C1=CCCC=CCCCCCC=CC1,328,190.1721507,4.7894,0,0,0,0,0,3,0,0,1
C1=CCCCCC=CCCCCC=CCOCCC=C1,328,274.2296656,5.7523,0,0,0,1,0,4,0,0,1
C1=CON=N1,329,70.01671268,0.0696,0,2,0,1,0,0,0,1,0
C1=CC2=CC(=C1)OCCCCCNCCNCC2,330,248.1888634,1.971,0,2,0,1,0,0,0,1,1
C1=CNOC=C1,330,83.03711378,0.5486,0,1,0,1,0,2,0,0,1
C1=CSN=CC1,330,99.01427016,1.6228,0,1,1,0,0,2,0,0,1
C1=NC2CCC1CC2,330,109.0891494,1.6296,0,1,0,0,0,1,0,0,3
C1CC2CCC(CCN1)CC2,330,153.1517496,2.1762,0,1,0,0,0,0,0,0,3
C1CCC2CCC3OCC2C3CC1,330,180.1514153,2.9917,0,0,0,1,0,0,0,0,3
C1=CCCC=CCCCCCCC2=CC=CC(=NCC=C1)C2,331,295.2299999,6.1167,0,1,0,0,0,6,0,0,2
