cid,smiles
22762549,C1CN(CCN1CC2=NC(=CS2)C3=CC=CC=C3)C4=CC(=CC=C4)Br
22194524,C1CN(CCN1CC2=C(C=C(C=C2)F)Cl)CC3=CSC(=N3)C4=CC=CC=C4Cl
29276029,CC(C1=CC(=C(C=C1)SC2=NN=NN2C3CCCC3)F)N
2791848,CC1CCC2=C(C1)SC3=NC=NC(=C23)NC4=CC(=C(C=C4)C)Br
15567755,CN1CCN(CC1)C2=C(C(=NC(=N2)NCCC3=CC=CC=C3)Cl)SC
17899146,CCN1C(=CC2=C1C=C(C=C2)Cl)N3CCN(CC3)C4=C5C(=CC=C4)SCCS5
22591195,C1CNCC2C1N3CCSCC4=C3C2=CC(=C4)NCC5=C(C=CC(=C5)F)F
4969545,C1CC2=C(C1)SC3=NC=NC(=C23)NCC4CC4(Cl)Cl
3666632,C1CCC(CC1)CCCSC2=NNC3=C4C=C(C=CC4=NC3=N2)F
20926793,C1CCCN(CC1)C2=NN=C(S2)N3C=CC=C3CNCC4=CC=C(C=C4)F
22992005,C1C(NSC2=C(N1)C=CC(=C2)Br)CC3=CC=CC=C3
13270266,C1CN(C(SC1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl
10135351,CC1=C(N=C(S1)C2(CC2)C3=C(C=CC(=C3)F)F)C4=C(C=C(C=C4)Cl)Cl
15954501,C1CCC(CC1)C2=NN3C(=C(N=C3S2)C4=CC=C(C=C4)Br)CN5CCCC5
29799206,CC(C12CC3CC(C1)CC(C3)C2)NCC4=CC=C(S4)Br
21011937,CC1CCN(CC1)C2=CC=C(C=C2)NC3=C4C(=C(SC4=NC=N3)C)C5=CC=C(C=C5)Br
13801761,CC(C)C1N(C(C(S1)(C)C)Cl)C2=NC(=NC(=N2)Cl)Cl
21786929,CC1C(C2=C(CN1CC3=CC=CC=C3Cl)C=CS2)C4=CC=CC=C4
4785495,CC1=CC(=C(N1CC2=CC=CC=C2Cl)C)C3=CSC(=N3)N4CCN(CC4)C
19136511,C1CCN(CC1)C2=C(C(=NC=N2)SC3=CC=C(C=C3)Cl)N
1632995,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C3=C4C=C(SC4=NC=N3)C5=CC=CC=C5
11461738,C1CN2CCC1N(CC2)CC3=CC=C(S3)C4=CC=C(C=C4)Cl
9208570,CC1=C(C(=NC2=CC=CC=C12)CSC3=NN=C4N3CCCCC4)Cl
22896792,CN1C2CCC1C(C(C2)C3=CC=C(C=C3)Cl)C4=NC5=C(S4)C=C(C=C5)Cl
16941442,CC1=C2C(=CC=C1)SC(=N2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)Br
22182387,CC(C)CC1=CC2=C(N=CN=C2S1)NC3CCN(CC3)C(C)C4=C(C=CC=C4F)F
18570031,C1CN2C(=NN=C2SCC3=CC=C(C=C3)F)N1C4=CC=C(C=C4)F
25259201,CC1=C(C(=C(C=C1)N2C(=NN=N2)C3=C(N=CC(=C3)C4=C(C=C(S4)C5CCNCC5)C)N)F)F
13336530,CCCCCCC1CNC(S1)(CN2C=NC=N2)C3=C(C=C(C=C3)Cl)Cl
21011948,CN1CCN(CC1)C2=CC=C(C=C2)NC3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)F
16319414,C1CC1C2=NN=C(N2CC3=CC=CC=C3)SCC4=CC=C(C=C4)Cl
29085179,CC1=NC=C(C(=N1)C2CCCN(C2)CC3=CC=CN3C4=NC=CS4)C5=CC=C(C=C5)F
3210290,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(C3=CC=C(C=C3)F)C4=NN=NN4CC5=CC=CS5
24236921,C1CCN(CC1)CC2=NN=C(N2CC3=CC=CC=C3)SCC4=C(C(=C(C(=C4F)F)F)F)F
3210268,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(C3=CC=CC=C3)C4=NN=NN4CC5=CC=CS5
15817085,CC1=NN=C(N1C)SCCCN2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F
29440441,C1CN(CCN1CC2=CSC(=N2)C3=CC=C(C=C3)F)C4=NC=CS4
24842046,CC1=C(SC(=N1)SC)CCN2CCN(CC2)C3=CC=C(C=C3)Cl
5692834,C1CC(N(C1)C2=NC=C(C=C2)C(F)(F)F)C3=NC4=CC=CC=C4S3
4238826,CCC1=CC=C(S1)C2CC3=C(N2)C(=CC=C3)Cl
24208022,CC1=NC2=CC=CC=C2N=C1CSC3=NC(=CN3C45CC6CC(C4)CC(C6)C5)C7=CC=C(C=C7)Cl
16221145,CN1CCN(CC1)CC2=CC3=C(C=C2)C4=NNC(=C4C3)C5=CC(=CS5)Br
13151103,CN1CCN(CC1)C2=NC(=C(C(=N2)Cl)SC)N
15504842,C1C2CC3CC1CC(C2)(C3)C4=C(SC(=N4)NC5=CC=CC=C5)Br
22150389,C1CN(CCN1CCSC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl)C(C5=CC=CC=C5)C6=CC=CC=C6
212551,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
16728518,CC1=CC=CC=C1CC2=CN(C(=C2)N3CCSCC3)C4=CC=C(C=C4)F
29791097,CC1CCN(CC1)C(CN)C2=CC=C(C=C2)SC(F)(F)F
2418712,CC1=NC(=C2C3=C(CCCC3)SC2=N1)N4CCN(CC4)C5=CC=CC=C5Cl
20546717,CC1=CC2=C(S1)CN(CC2C3=CC=C(C=C3)Cl)C(C)C
1154362,C1CCC(CC1)NC2=C(N=C3N2C=C(C=C3)Br)C4=CC=CS4
15676480,C1CSC2=NC(=CN21)C3=CC(=C(C=C3)F)C4=CC=NC=C4
10150126,C1CC2=C(C1)N=C(N=C2NC3=CC(=C(C=C3)SC4=CC=NC=C4)F)N
22079434,CCCCC1=C(C=CC2=C1N(C3=CC=CC=C23)N4CCN(CC4)C5=NSC6=CC=CC=C65)Cl
15350612,CCCC1=NN=C2N1NC(S2)C3=C(N=C4C=CC(=CC4=C3)C)Cl
24908785,CC(C)C1=NC=C2CN(CCC2=N1)CC3=CC=C(S3)Br
22349803,C1CCC(C1)CSC2=NC(=NC(=N2)N)CNC3=CC(=CC=C3)Cl
2466838,CSC1=NN=C(N1C2CCCCC2)C3=CC=C(C=C3)Br
5005226,CSC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=CC=C3C(F)(F)F
22486143,CC(C1=CC=CC=C1)NC2=NC=CC(=C2)C3=C(N=C(S3)C4CCN(CC4)C)C5=CC=C(C=C5)F
22591202,C1CNCC2C1N3CCSCC4=C3C2=CC(=C4)NCC5=CC(=C(C=C5)Cl)Cl
22360896,C1CCC(C(C1)SCC2=CC=CC=C2Cl)(C3=CC=CC=C3)N
14554083,CC(C)(CC1=C(C=C(C=C1)Cl)Cl)C2(SCCS2)C3=CN=CC=C3
3086916,CC(C1=C(C=CC(=C1)Cl)SC2=CC=CC=C2Cl)N3CCN(CC3)C4=CC=CC=C4
15437955,C1C(SC(C2=C1N=NS2)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl
14906046,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)C(F)(F)F)CCCC4=CN=CC=C4
638714,CSC1=NC(=NC(=N1)N2CCCC2)C(F)(F)F
3594790,C1CCNC2=C(C1)C(=NN2C3=CC(=CC(=C3)Cl)Cl)C4=CSC=C4
14906391,C1=CC=C2C(=C1)C3=CC=CC=C3SN2CC4=C(C=C(C=C4)Cl)Cl
15350620,C1=CC=C(C=C1)CC2=NN=C3N2NC(S3)C4=CC5=CC=CC=C5N=C4Cl
17426555,C1CCN(C1)C2=NN=C(N2C3=CC=CC=C3Cl)SCC4=CSC=N4
12408919,C1CCN(CC1)CCSCCCC2=CSC3=C2C=C(C=C3)Cl
9882932,CC(C1=NC(=C(S1)C2=CC=C(C=C2)F)C3CCCC3)NC
4775623,CCC1=C(SC2=C1C3=NC(=NN3C=N2)CCN4C(=CC(=N4)C(F)(F)F)C5CC5)C
8591360,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CC3=NC4=CC=CC=C4S3
8688265,C1CN(CCN1CC2=CSC(=N2)C3=CC=C(C=C3)Cl)C4=CC=CC=C4
16325325,C1CC1N2C(=NN=C2SCC3=CSC(=N3)C4=CC=C(C=C4)Cl)CC5=CC=CS5
29274967,C1CSCC1(CN)N2CCN(CC2)C3=CC(=CC=C3)Cl
24915678,CCCC1=NC=C2CN(CCC2=N1)CC3=CC=C(S3)C4=CC(=CC=C4)C(F)(F)F
23826432,CC1=CC=C(S1)CN2CCN(CC2)C3=CC=C(C=C3)F
24993398,CCC1=C(N=C(N1C2=CC=C(C=C2)Cl)C3=C(C=C(C=C3)Cl)Cl)C4=NN=C(S4)C5CCCC5
26341145,CC1=CN=C(N1)CN2CCC(SC3=CC=CC=C32)C4=CC=CC=C4C(F)(F)F
28480064,CC(C)(C)C1CCC2=C(C1)SC3=NC=NC(=C23)NC4=CC(=CC=C4)Br
22725344,C1CN(CCN1CCC2=CNC3=C2C=C(C=C3)Cl)C4=C5C(=CC=C4)SCCS5
28485034,CC1=C(C=C(C=C1)NC2=C3C4=C(CC(CC4)C(C)(C)C)SC3=NC=N2)Cl
21064756,C1CNC(C2=C1N=C(S2)N)CC3=CC(=C(C=C3)N)I
24915813,CC1=NC(=CS1)CN2CCC3=NC(=NC=C3C2)C4=CC=C(C=C4)Cl
29782855,C1CCC(C1)C2=NC(=NN2)SCC3=CC=CC=C3Cl
16062085,CC(C)CN1CCC(CC1)C2=NC(=CS2)C3=CC=CC=C3C(F)(F)F
12694111,C1CNCCC12C3=CC=CC=C3C(S2)C4=CC=CC=C4Cl
10315648,CC(C)(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl)CN(C)C
26314855,CSC1=NC=C(C=N1)CNC2CCCC3=C2C=NN3C4=CC(=CC(=C4)F)F
4377916,CSCC1=NN(C2=C1CCCCN2)C3=C(C=CC(=C3)Cl)Cl
11667974,C1CN(CCC1NC2=C3C=C(SC3=NC=N2)Cl)CC4=CC=CC=C4F
24915122,CSC1=NC=C2CN(CCC2=N1)CC3=CNC4=C3C(=CC=C4)Br
19029734,CN(C)CC1=CC=CC=C1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
17571194,C1CC1C2=NN=C(N2CC3=CC=CC=C3)SCC4=C(C(=CC=C4)F)F
24956657,CC1=NC(=NN1C2=CC(=C(C=C2)Cl)Cl)SCCCCCN3CCCCC3
21330625,C1CCC2(CCN(CCC2C1)CCCSC3=CC(=CC(=C3)Br)Br)C4=CC=CC=C4
3558748,CC1=C(C=CC(=C1)Cl)N2C3=C(CCN3)C(=N2)C4=CC=C(S4)Cl
14076159,C1CSC2=C(C1(CN3C=CN=C3)C4=CC=C(C=C4)Cl)C=CC(=C2)Cl
22896696,CN1C2CCC1C(C(C2)C3=CC=C(C=C3)Cl)C4=NC5=C(S4)C=CC(=C5)C(F)(F)F
26402745,CN1C=C(C=N1)CN2CCC(SC3=CC=CC=C32)C4=C(C=C(C=C4)F)F
20662410,CN1C2=CC=CC=C2C(=C1CSC3=C(C=CC=C3Cl)Cl)CN4CCCCC4
18291901,CC(C)(C)C1=CC=C(C=C1)CSC2=NN=C(N2C3CC3)C4=CC=CC=C4F
25225091,CNC1CCN(C1)C2=NC(=NC3=C2SC4=C3CC(CC4)(F)F)N
21415325,C1CCC(CC1)CCC(CCCN2C=CN=C2)SC3=CC=C(C=C3)Cl
4026365,C1CNC2=C1C(=NN2C3=C(C=CC(=C3)Cl)Cl)CC4=CC=CS4
21067133,C1CN(CCC1C2=NC3=C(C=NN3C(=C2)NCC4=CN=CC=C4)Br)CC5=CC=CS5
20628057,CN1CCC(CC1)C2=NC(=CS2)C3(CCCC3)C4=CC=C(C=C4)Cl
22735427,C1CN2C3CCN(CC3C4=C2C(=CC=C4)SC1)CCCC5=C6C=CC=C(C6=NN5)F
1866421,CCCSC1=NN=C2N1C(=NC3=C2C4=C(S3)CCCC4)C5=CC=CC=C5Cl
14211436,C1CN(CCN1CCC2=CC=C(C=C2)C3=CSC(=N3)N)C4=CC=CC(=C4)C(F)(F)F
12372705,CCN1CC2CN(CC(C1)C23CCCC3)C4CC5=CC=CC=C5SC6=C4C=C(C=C6)Cl
16353740,CC1=NN=C(N1N)SC2=NC(=NC3=C2C4=C(S3)CCC4)CSC5=CC=C(C=C5)Cl
9380829,C1CC1N2C(=NN=C2SCC3=C(C(=CC=C3)F)F)C4=CC=CS4
24438684,CC1=CC=CC=C1N2C(=NN=C2SCC3CC3(Cl)Cl)C4=CC=NC=C4
21527517,CCCN(C1=C(C=CC=C1Cl)Cl)SC2CCCCC2
21843019,CC(C)(C)CN1CCC(CC1)C2=CNC3=C2C=C(C=C3)SC4=CC=CC=C4Cl
4360982,CCCCCCCCCCCCCCCCCCN1C2=C(C=C(C=C2)Cl)SC3=CC=CC=C31
20518468,CC1CSC(SC1)(CCC2=CC=CC=C2Cl)CN3C=CN=C3
22649060,C1CC1NC2=NC3=NC(=NC(=C3S2)N)SCC4=C(C(=CC=C4)F)F
7674066,CC1CCC2=C(C1)SC3=C2C(=NC=N3)SCC4=C(C=CC=C4Cl)F
27923503,C1CCC2=C(C1)C3=C(N=C(N=C3S2)CSC4=NC=C(C=C4)C(F)(F)F)N
2476865,C1CCC(C1)N2C(=NN=C2SCCN)C3=CC=CC=C3Cl
22608064,C1CC(C2=CC=CC=C2C1)NCC3=CC(=CC=C3)SC4=CC=C(C=C4)Cl
28108739,C1CN(CC2=C1SC=C2)C(CN)C3=CC=CC=C3Cl
3042427,C1CN(CCN1CCCC2=CC=CC=C2)C3CC4=CC=CC=C4SC5=C3C=C(C=C5)Cl
4616059,C1CCC2=C(C1)C3=C(N=CN=C3S2)NC4=CC(=C(C=C4)F)Cl
1633152,C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)C3=C4C=C(SC4=NC=N3)C5=CC=CC=C5
199021,C1CCN(CC1)CCCN(CCSC2=CC=C(C=C2)Cl)C3=CC=CC=C3
20063064,CC1=CC2=C(C=C1)SC3=C(C=C(C=C3)Cl)C(C2)SCCN(C)C
1590212,C1CCN(CC1)C2=NC(=C(C(=C2F)N3C4=CC=CC=C4SC5=C3C=C(C=C5)Cl)Cl)F
19334785,CC1=CC(=NN1CCC2=NN3C=NC4=C(C3=N2)C5=C(S4)CN(CC5)C)C(F)(F)F
16941624,CC1=CC(=CC2=C1N=C(S2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5)F)Cl
5224368,C1CN(CCN1)C(C2=CC(=CC=C2)C(F)(F)F)C3=CC=CS3
24630205,CC(C)C1=NN=C(N1C2CC2)SCC3=NC4=CC=CC=C4N3C(F)F
10025469,C1CSC2=NC(=C(N21)C3=C(C=NC4=CC=CC=C43)Br)C5=CC=C(C=C5)F
20446954,C1CN(CCN1CCCCCl)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl
13333393,C1CSSCCN1CC2=C(C=C(C=C2)Cl)Cl
24908865,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)Cl)CC4=CSC=C4
28787018,C1CSCCN1C(CN)C2=CC=C(C=C2)Cl
16618058,C1CN(CCN1CC2=CC=CC3=C2N=CC=C3)C4=C5C(=CSC5=NC=N4)C6=CC=C(C=C6)Cl
18570037,C1CN2C(=NN=C2SCC3=CC=C(C=C3)C(F)(F)F)N1C4=CC=C(C=C4)F
3043144,C1CN(CCN1C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl)C5=CC=CC=N5
24274015,C1CC2CC1C3C2C3(C4=CC(=CC=C4)Cl)C5=CSC(=N5)N
27767624,C1CCN(C1)C2=NN=C(N2C3=CC(=CC=C3)Cl)SCC4CC4(Cl)Cl
25832778,CC(C)(C)C1CCC2=C(C1)SC3=C2C4=NC(=NN4C=N3)C56CC7CC(C5)CC(C7)(C6)N8C=NC(=N8)Cl
28071353,CN(C)C1=NC=C(S1)CN2CCC(CC2)CC3=CC=C(C=C3)F
18226575,C1CCC(C1)CCC2=NC(=NN2)SCC3=C(C=C(C=C3)F)Cl
16221199,C1C2=C(C=C(C=C2)CN3C=NC=N3)C4=C1C(=NN4)C5=CSC(=C5)Br
1488178,C1CC2=CC=CC=C2N(C1)CC3=CN=C(S3)Cl
4774703,CN1C(=CC(=N1)C2=NN3C=NC4=C(C3=N2)C5=C(S4)CCCC5)C(F)(F)F
19609199,CC12CCCC1C3C(CC2)C4=C(CC3CCCCCN(C)CCCSCCCC(C(F)(F)F)(F)F)C=C5CCC5=C4
5184059,CSC1=CC=CC=C1C2=NN(C3=C2CCN3)C4=C(C=C(C=C4)Cl)Cl
28477901,CC1=C(C=C(C=C1)F)NC2CCSC2
16749750,CC1CN(CC(N1)C)CC2=CSC(=N2)C3=C(N=CC=C3)N4CCC(CC4)NC5=CC=CC=C5F
17039009,CC(C)(C)C1CCCC2=C1N(N=C2C(F)(F)F)C3=NC4=CC=CC=C4S3
25008236,C1CNCCC1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
24930798,C1CN(CC2=NC(=NC=C21)C3=CC=C(C=C3)C(F)(F)F)CC4=C(C5=CC=CC=C5S4)Br
17622500,C1CCC(CC1)N2C(=NN=C2SCC3CC3(Cl)Cl)C4=CC=C(C=C4)Br
17067445,C1N(CN(CN1C2=NC3=C(S2)C=C(C=C3)Cl)C4=NC5=C(S4)C=C(C=C5)Cl)CC6=CC=CC=C6
17575022,CC1(C2C1CC(C(C2)SC3=NN(N=N3)C4=CC=CC=C4)(C)Cl)C
16352923,C1CN(CCN1CC2=CSC(=N2)C3=CC=CC=C3)C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
963450,C1CCC2=C(C1)N=C(S2)NC3=CC=CC=C3Cl
453238,C1C2=NC3=CC=CC=C3N2C(S1)C4=CC=CC=C4C(F)(F)F
27622611,C1CC1N2C(=NN=C2SCC3=CSC(=N3)C4=CC(=CC=C4)Br)C5=CC=CS5
24793594,CCCN1C2=CC(=C(C=C2N=C1C(C)NC3=NC(=CS3)C4=CC=C(C=C4)C)Cl)N5CCCCC5
16857787,CC1=C2C(=C(C=C1)Cl)SC(=N2)N3CCCC(C3)C4=NC5=CC=CC=C5S4
21825089,CN1CCN(CC1)CCCN2CC3=CC=CC=C3CSC4=C2C=C(C=C4)C(F)(F)F
10625988,C1C2CC3CC1CC(C2)(C3)N4C5(C6=CC=CC=C6C7=CC=CC=C75)SC(S4)(C(F)(F)F)C(F)(F)F
11305025,CC1=NC(=CS1)C2=NC3=C(S2)C4=CC=CC=C4SC5=C3C=CC(=C5)C(F)(F)F
28464951,CC1=NN(C=C1CN(C)C(CC2=CC=C(C=C2)F)C3CCN(CC3)CC4=CSC=C4)C
20662412,CN1C2=CC=CC=C2C(=C1CSC3=CC=CC=C3Cl)CN4CCCCC4
4645119,C1CN(CCN1)C(C2=CC=C(C=C2)C(F)(F)F)C3=CSC=C3
15887851,CC1CC2=C(CN1CC3=CC=CC=C3Cl)C=CS2
9252062,C1CC2=C(C1)SC3=NC=NC(=C23)N4N=C(N=N4)C5=CC(=CC=C5)Cl
20041045,C1CC(C1)(C2=CC=C(C=C2)I)NCC3=CC=CS3
18570025,CCCCSC1=NN=C2N1CCN2C3=CC=C(C=C3)F
16941720,CC1=CC(=C2C(=C1)N=C(S2)N3CCN(CC3)C4=NC5=C(S4)C=C(C=C5C)Cl)C
4686390,CSC1=CC=C(C=C1)C2CC3=C(N2)C=CC(=C3)C(F)(F)F
1993411,C1CCC(CC1)C2=NN=C(N2N)SCC3=CC(=CC=C3)Br
16625630,C1CC1N2C(=NN=N2)SCC3=NC4=CC=CC=C4N3C(F)F
13336542,CC1CNC(S1)(C2=C(C=C(C=C2)Cl)Cl)C(C)N3C=NC=N3
13478404,C1CC2=C3C(=CC=C2)N=C(N3C1)SCC4=CC=C(C=C4)Cl
21913393,CC1=CN=C(C2=C1N(C(=N2)CC3CC3)CCCCCSC4=C(C=C(C=C4)Cl)Cl)N
3210292,C1CN(CCN1C2=CC=CC=C2F)C(C3=CC=C(C=C3)F)C4=NN=NN4CC5=CC=CS5
10238032,C1C2=C(C(=C(N=C2C3=C(S1)C=CC(=C3)Cl)N)CN)C4=C(C=C(C=C4)Cl)Cl
29046553,CC1=C(C=CC=C1Cl)NC2CCSC3=CC=CC=C23
3395968,CC1=C(C=C(C=C1)Cl)N2C3=C(CCN3)C(=N2)CC4=CC=CS4
1990709,C1CCC(CC1)C2=NN=C3N2N=C(S3)C4=C(C=C(C=C4)Cl)Cl
17470981,C1CC1N2C(=NN=C2SCC3=C(SN=N3)Cl)C4=CC=CC=C4F
20518559,C1CSC(S1)(CCCN2C=CN=C2)CC3=CC=C(C=C3)Br
3718187,C1CNCCN(C1)C(C2=C(C=C(C=C2)F)F)C3=CSC4=CC=CC=C43
29731181,CC1=C(C(=NC2=CC=CC=C12)CSC3=NNC(=N3)C4CC4)Cl
16063547,CC1(C2CCC1(C3=NN=C(C=C23)C4=CSC(=N4)C5=CC(=CC=C5)Cl)C)C
4830114,C1CC2=C(C1)SC3=NC=NC(=C23)NC4=C(C=C(C=C4)Cl)Cl
11817855,C1CNCCC1SC2=C(C(=CC=C2)Cl)Cl
22079459,CCCCC1=C2C(=C(C=C1)Cl)C3=CC=CC=C3N2N4CCN(CC4)C5=NSC6=CC=CC=C65
18445610,C1C2=C(C3=C1SC=C3)NN=C2NC4=CC(=CC=C4)Cl
24837532,CCN(CC)CCN1CC2=CC=CC=C2SC3=C1C=CC(=C3)Cl
28950746,C1CSCC1NC2=C(C=CC=C2Cl)C(F)(F)F
15709201,C1CCC2=C(C1)C=NN2C3=NC(=CS3)C4=CC=C(C=C4)Br
14225440,CC1=C(SC(=N1)C2(CCN(CC2)CC3=CC=CC=C3)NC4=CC=CC=C4F)C
11477247,CC1=CC(=CN=C1)C2=NN=C(N2C)SCCCN3CC4CC4(C3)C5=CC=C(C=C5)Br
1068042,C1CN(CCN1CC2=CC=CC=C2)CC3=CC=C(S3)Br
1703721,C1CC2=CC=CC=C2N(C1)C3=C4C(=CSC4=NC=N3)C5=CC=C(C=C5)Cl
4527080,CC1=CC=C(S1)C(C2=CC=C(C=C2)Cl)N3CCNCC3
24911471,CC(C)(C)C1=NC=C2CN(CCC2=N1)CC3=CN=C(S3)Cl
28383781,C1CC1N2C(=NN=C2SCC3=CC(=CC=C3)Cl)C4=CC=NC=C4
20518963,CC1CCSC(S1)(CCC2=CC=C(C=C2)Br)CN3C=CN=C3
3029956,C1CCN(C1)CCN2C3=C(C=C(C=C3)Cl)SC4=CC=CC=C42
24734585,C1CN(CCN1CC2=CN=CC=C2)C3=NC=C(C4=C3C=CC(=N4)C(F)(F)F)C5=CSC=C5
5134975,CC1=C(C=C(C=C1)N2C3=C(CCN3)C(=N2)C4=CSC=C4)Cl
9803372,CCCN(CCSC1=NN=C(N1C)C2=CC=NC=C2)C3CCC4=C(C3)C=CC(=C4)Cl
5111593,C1CNCCN(C1)C(C2=NC3=CC=CC=C3C=C2)C4=CC=C(S4)Br
9167379,C1CN(CCN1)CC2=C(C3=CC=CC=C3S2)Cl
24913987,C1CN(CC2=CN=C(N=C21)C3=CC=CS3)CC4=CN=C(C=C4)C5=CC(=CC=C5)C(F)(F)F
3884918,CC1=C(SC=C1)C(C2=CC=C(C=C2)C(F)(F)F)N3CCNCC3
24909477,C1CN(CC2=CN=C(N=C21)C(F)(F)F)CC3=CC=C(S3)C4=CC=CS4
17622544,C1CCC(CC1)N2C(=NN=C2SC3=NC4=CC=CC=C4N=C3Cl)C5=CC=C(C=C5)Br
15746147,CC1=NC(=C2C(=CSC2=N1)Cl)NC3CCCCC3
5031263,CC1=CC=C(S1)C2=NN(C3=C2CCN3)C4=C(C=C(C=C4)Cl)C(F)(F)F
24915558,C1CN(CC2=CN=C(N=C21)C3=CC=C(C=C3)N)CC4=CC=C(S4)C5=CC=CC=C5F
20926742,C1CCN(CC1)C2=NN=C(S2)N3C=CC=C3CNC4=CC=C(C=C4)F
20694334,C1CN(CCC1C2=CC=C(C=C2)F)CC3CN(CC3C4=CSC=C4)CC5=C(C=C(C=C5)Cl)Cl
2537826,CC1=NC(=C2C3=C(CCC3)SC2=N1)NC4=CC(=C(C(=C4)Cl)N)Cl
13545691,C1CCC2=NC3=CC=CC=C3C(=C2C1)SCC4=CC(=CC=C4)C(F)(F)F
12001274,CC1=C(N=C(N1)SCCCN2CC3CC3(C2)C4=CC=C(C=C4)C(F)(F)F)C
17929518,CC1CN(CCC1C2=C(C=CC3=C2SC=C3)F)CC4=CC=CC=C4
24829862,CN1CCN(CC1)C2=CC(=NC(=C2)N3CCN(CC3)CC(F)(F)F)NC4=NC=C(S4)C5=CC=NC=C5
28999641,CC1=C(N2C=CSC2=N1)CN3CCCC(C3)N4CCN(CC4)C5=CC=C(C=C5)F
28818967,C1CN(CCN1)CC2=CC=C(S2)C3=CC=C(C=C3)Cl
27701622,CN1C=CN=C1C(C2=CC=C(C=C2)Cl)NC3=C4C5=C(CCC5)SC4=NC=N3
14518042,C1CN(CCC1SC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F)CCN
4367527,C1CNCCN(C1)C(C2=C(C(=CC=C2)Cl)Cl)C3=CC4=CC=CC=C4S3
24234445,C1CCC2=NN=C(N2CC1)SCC3=C(SN=N3)Cl
28956754,C1CN(CC2=C1NN=C2C3=CC=CC=C3F)C4CSCCSC4
15651068,C1C(SC2=CC=CC=C2N3C1=NN=C3CCl)C4=CC=C(C=C4)Cl
12432698,CN1CCC(CC1)SC2=CC=C(C=C2)F
19580824,CCC1=C(SC2=C1C3=NC(=NN3C=N2)C(C)N4C(=CC(=N4)C(F)(F)F)C5CC5)C
18001406,CCC(C1CC1)N2C3=C(C(=NC=C3)C4=C(C=C(C=C4)C(F)(F)F)Cl)N=C2SC
9452621,C1CC1C2=NC(=NN2C3=CC=CC=C3)SCC4=C(SN=N4)Cl
8106699,CC1=NC(=C2C3=C(CCCCC3)SC2=N1)N4CCN(CC4)CC5=CC=CC=C5F
6482749,CSC1=CC=C(C=C1)C2=CN=CC(=N2)N3CCN(CC3)C4=CC(=CC=C4)Cl
19209545,CC1=C(N=C2N1N=C(S2)C3CC3)C4=CC=C(C=C4)Cl
9845005,CC1=NC(=C(S1)CCN2CCC(CC2)C3=CNC4=CC=CC=C43)C5=CC=C(C=C5)F
2314614,C1CCC2=C(C1)C(=NC(=N2)SC3=NC4=CC=CC=C4N=C3SC5=NC6=C(CCCC6)C(=N5)C(F)(F)F)C(F)(F)F
2837921,C1CN(CCN1CC2=CC(=CS2)Br)C3=CC=C(C=C3)F
5008363,CC(C)(C)C1=CC2=C(C=C1)NC(C2)C3=CC=C(S3)Cl
28577390,CC1CCCCN1CCCNCC2=CC=C(S2)Cl
24909123,CC1=CSC(=N1)CN2CCC3=NC(=NC=C3C2)C(F)(F)F
3928853,CCC1=CC=C(S1)C2CC3=C(N2)C=CC(=C3)F
1863227,CC(C)CC1=NC2=C(C3=C1CCC3)C4=C(S2)C(=NC=N4)SCC5=CC=C(C=C5)F
20518948,CCC1CSC(S1)(CCN2C=CN=C2)CC3=CC=C(C=C3)Cl
26780540,CN1C(=CN=C1CSC2=NN=C(N2C3=CC=C(C=C3)F)CN4CCCCC4)Cl
3692222,C1CCNC2=C(C1)C(=NN2C3=CC=C(C=C3)Br)C4=CSC=C4
18187780,C1CNCCC1C2=CN=C(S2)CC3=CC(=C(C=C3)F)F
763194,C1CN(CCN1CC2=CC=CS2)C3=CC=CC=C3F
11689801,CN1CCN(C2=C1C(=C(N=C2SC3=CC=CC=C3)SC4=CC=CC=C4)F)C
13842593,CC1=CC(=C(C=C1)NC2=NC3=C(S2)CCCC3)Br
